customer_age,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,ratio_atraso_entrega,custo_por_item,intensidade_problema,entrega_no_prazo,score_logistica,cliente_longa_data,pct_desconto
65,69,233.71,4,160.42,6,12,2,36.9,1,0,6,1,0.15384615384615385,67.6525,0,0,-5,1,68.34817434280602
68,65,144.49,3,96.15,10,6,3,42.59,1,0,6,3,0.42857142857142855,62.36000000000001,0,0,-7,1,66.08701628977937
20,80,602.13,5,2.9,11,4,2,25.08,1,0,1,3,0.4,125.44200000000001,0,0,-5,1,0.4808250294298078
20,60,179.58,1,76.07,5,3,2,34.17,3,3,8,5,0.5,213.75,144,0,-7,0,42.125373795547674
32,74,412.37,3,14.43,8,5,1,40.51,1,1,4,4,0.16666666666666666,150.96,20,0,-3,1,3.490819362798461
65,104,68.2,6,197.6,3,7,1,26.64,3,1,2,2,0.125,15.806666666666667,6,0,-5,1,285.5491329479769
49,65,194.45,4,72.38,2,3,3,31.22,1,4,10,6,0.75,56.4175,280,0,-7,1,37.03248912765413
25,99,74.8,1,14.54,2,9,3,24.86,2,0,8,3,0.3,99.66,0,0,-8,1,19.182058047493403
23,14,99.21,4,12.41,9,11,3,45.7,3,0,6,1,0.25,36.2275,0,0,-9,0,12.383993613411837
22,34,199.75,2,17.43,3,9,1,46.04,3,0,6,2,0.1,122.895,0,0,-5,0,8.68244084682441
64,47,107.16,6,1.39,6,13,3,27.14,3,1,11,3,0.21428571428571427,22.383333333333336,44,0,-9,0,1.2851331360946745
33,108,271.42,2,46.12,9,11,4,18.8,3,2,7,7,0.3333333333333333,145.11,112,0,-11,1,16.92974084134792
63,16,314.4,6,17.94,3,14,1,43.41,2,3,4,7,0.06666666666666667,59.63499999999999,96,0,-4,0,5.6880152187698165
34,110,381.05,3,5.4,6,10,3,48.09,1,2,0,4,0.2727272727272727,143.04666666666665,0,0,-7,1,1.4134275618374559
56,75,504.77,5,47.68,3,12,4,27.05,3,1,2,5,0.3076923076923077,106.36399999999999,12,0,-11,1,9.427209996638789
22,22,309.22,6,0.33,11,11,2,31.38,1,3,0,6,0.16666666666666666,56.76666666666667,0,0,-5,0,0.1063761201727806
41,26,560.4,5,18.52,10,2,4,37.7,2,1,9,4,1.3333333333333333,119.62,45,0,-10,0,3.298895618097613
44,8,220.46,4,23.75,8,10,1,46.25,3,2,1,5,0.09090909090909091,66.67750000000001,12,0,-5,0,10.724284295132303
42,110,85.18,6,17.14,4,9,2,36.32,2,5,6,7,0.2,20.25,240,0,-6,1,19.888605244836388
38,8,702.2,3,4.21,6,5,1,38.38,2,2,2,7,0.16666666666666666,246.86,32,0,-4,0,0.5986916951080773
63,7,54.96,3,7.99,7,6,3,48.07,1,0,6,3,0.42857142857142855,34.343333333333334,0,0,-7,0,14.278055754110078
25,61,225.31,3,9.02,7,14,0,40.69,1,2,4,4,0.0,88.66666666666667,40,1,4,1,3.985683354690469
63,103,222.54,2,63.18,2,8,2,19.64,2,2,5,5,0.2222222222222222,121.09,60,0,-6,1,28.263398049566074
51,40,369.2,4,21.99,6,7,6,41.88,3,3,7,8,0.75,102.77,189,0,-15,0,5.940032414910859
32,2,157.16,4,41.93,5,4,1,44.17,1,1,5,3,0.2,50.332499999999996,20,0,-3,0,26.511127971674252
52,29,661.76,1,18.87,11,13,0,60.04,1,2,3,3,0.0,721.8,24,1,4,0,2.847184501176897
43,25,502.31,2,19.56,5,7,3,40.43,3,3,1,6,0.375,271.37,21,0,-9,0,3.88627287357692
53,83,246.89,3,68.36,10,2,1,56.74,2,0,9,4,0.3333333333333333,101.21,0,0,-4,1,27.576747751018598
51,37,591.29,5,32.86,4,9,2,55.76,3,1,11,3,0.2,129.41,44,0,-7,0,5.547957926015972
52,112,204.45,6,1.19,4,14,2,35.5,2,1,1,4,0.13333333333333333,39.99166666666667,5,0,-6,1,0.5792163543441227
32,16,868.25,1,4.04,11,8,1,37.17,2,0,0,2,0.1111111111111111,905.42,0,0,-4,0,0.46476847857348286
20,68,359.73,3,14.05,9,3,1,65.13,3,3,11,6,0.25,141.62,231,0,-5,1,3.8948798270174367
58,26,414.43,2,35.55,6,11,0,32.31,1,1,10,1,0.0,223.37,20,1,4,0,8.557398358327516
26,1,196.28,4,16.38,7,12,3,23.0,1,1,11,4,0.23076923076923078,54.82,55,0,-7,0,8.302919708029197
53,117,416.24,6,32.2,4,3,1,43.04,1,1,6,7,0.25,76.54666666666667,48,0,-3,1,7.717380883903749
69,28,764.79,6,27.85,1,3,1,49.9,1,3,9,4,0.25,135.78166666666667,135,0,-3,0,3.6367672599537735
60,25,252.85,4,1.99,11,8,2,24.37,2,1,9,4,0.2222222222222222,69.30499999999999,45,0,-6,0,0.7839275162497538
43,33,560.69,4,60.52,6,4,7,70.98,3,2,7,8,1.4,157.91750000000002,126,0,-17,0,10.774626573376773
27,70,323.7,1,1.81,10,4,0,49.08,3,5,3,8,0.0,372.78,135,1,2,1,0.5574376347397598
47,86,180.27,6,0.28,8,11,1,33.55,3,1,1,4,0.08333333333333333,35.63666666666666,5,0,-5,1,0.15446571412809623
59,24,48.24,6,15.61,9,13,3,34.29,3,1,8,3,0.21428571428571427,13.755,32,0,-9,0,31.70186839967506
53,69,362.46,4,5.46,4,3,5,18.89,3,0,9,3,1.25,95.33749999999999,0,0,-13,1,1.502228580861718
34,61,94.49,3,3.7,7,11,1,63.15,1,3,11,7,0.08333333333333333,52.54666666666666,264,0,-3,1,3.874751282856844
42,85,239.77,5,65.11,10,4,2,44.37,1,1,3,4,0.4,56.827999999999996,15,0,-5,1,27.04240561531752
28,112,448.35,5,5.93,3,5,1,35.76,1,1,10,3,0.16666666666666666,96.822,40,0,-3,1,1.3196839879826414
64,111,490.0,5,28.7,7,8,1,42.94,3,1,4,5,0.1111111111111111,106.58800000000001,24,0,-5,1,5.845213849287169
48,47,245.86,2,13.17,5,9,0,21.03,1,1,2,3,0.0,133.445,8,1,4,0,5.335007696670177
29,26,493.02,4,11.28,2,3,4,38.63,1,1,2,3,1.0,132.9125,8,0,-9,0,2.2833083680822637
42,107,435.57,4,85.36,10,3,1,43.82,3,1,7,4,0.25,119.8475,35,0,-5,1,19.55242000137435
43,109,324.93,6,0.36,11,10,4,11.57,1,1,0,4,0.36363636363636365,56.083333333333336,0,0,-9,1,0.11045316478998557
56,93,751.01,1,20.08,5,6,2,50.99,3,1,0,5,0.2857142857142857,802.0,0,0,-7,1,2.67017725828114
30,53,1262.26,6,7.92,4,12,2,29.41,1,1,4,3,0.15384615384615385,215.27833333333334,16,0,-5,0,0.6269493215965043
47,106,138.62,4,4.05,3,7,3,31.24,3,0,10,2,0.375,42.465,0,0,-9,1,2.900730554361839
20,82,270.85,4,66.21,10,6,2,50.27,3,1,9,3,0.2857142857142857,80.28,36,0,-7,1,24.355343020047815
48,116,454.45,1,15.58,8,8,3,32.91,2,2,5,5,0.3333333333333333,487.36,60,0,-8,1,3.4207926226808656
38,30,465.63,5,11.2,3,7,1,37.46,3,1,5,3,0.125,100.618,20,0,-5,0,2.400188586246062
63,113,288.19,6,25.26,10,13,0,34.68,3,2,6,3,0.0,53.81166666666667,48,1,2,1,8.734741865209724
52,35,250.99,3,1.29,1,4,4,38.52,1,1,10,4,0.8,96.50333333333333,50,0,-9,0,0.5119250763919203
46,20,585.77,5,48.92,8,14,3,40.15,1,2,10,5,0.2,125.184,120,0,-7,0,8.337167885202039
30,33,450.21,2,12.47,1,8,2,38.85,3,1,4,3,0.2222222222222222,244.53,16,0,-7,0,2.763679882981317
47,70,778.49,2,12.21,9,4,3,35.92,3,0,11,1,0.6,407.205,0,0,-9,1,1.5664088057576107
23,66,302.48,1,40.62,11,6,1,43.64,3,1,0,3,0.14285714285714285,346.12,0,0,-5,1,13.384737050217478
28,21,644.59,5,48.61,7,9,0,22.86,2,1,8,1,0.0,133.49,16,1,3,0,7.529546616273485
28,87,143.26,6,49.8,7,9,2,21.84,1,1,4,4,0.2,27.516666666666666,20,0,-5,1,34.521003743241366
21,52,455.0,1,34.0,11,12,2,24.57,3,1,8,3,0.15384615384615385,479.57,32,0,-7,0,7.456140350877193
67,83,106.93,4,31.03,10,13,1,28.97,1,1,3,3,0.07142857142857142,33.975,12,0,-3,1,28.75011581580654
39,99,1008.07,5,37.41,7,8,1,32.72,2,1,0,4,0.1111111111111111,208.158,0,0,-4,1,3.7073741167609775
51,15,1070.81,3,68.36,10,4,2,32.49,3,2,11,5,0.4,367.76666666666665,132,0,-7,0,6.377996100055047
47,48,263.98,4,34.02,6,11,4,61.51,3,1,10,4,0.3333333333333333,81.3725,50,0,-11,0,12.838704807910032
22,32,192.77,6,27.24,11,11,2,31.48,3,4,1,6,0.16666666666666666,37.375,28,0,-7,0,14.057903700263196
48,89,349.87,5,10.05,4,12,1,35.87,2,1,9,3,0.07692307692307693,77.148,36,0,-4,1,2.8643087183287257
45,35,543.54,2,5.04,6,9,5,43.56,2,0,3,4,0.5,293.54999999999995,0,0,-12,0,0.925551841921622
48,80,234.17,1,42.49,11,5,1,40.51,3,1,7,2,0.16666666666666666,274.68,21,0,-5,1,18.067780754347922
40,48,655.41,3,41.85,10,6,4,28.99,2,2,2,4,0.5714285714285714,228.13333333333333,20,0,-10,0,6.375588427964231
20,11,251.16,6,16.08,1,11,2,59.45,3,2,0,5,0.16666666666666666,51.76833333333334,0,0,-7,0,6.376903553299491
52,76,415.49,1,0.8,5,6,3,50.8,1,0,8,4,0.42857142857142855,466.29,0,0,-7,1,0.1920814425316334
38,111,585.43,3,18.34,11,6,3,44.05,2,0,11,3,0.42857142857142855,209.82666666666663,0,0,-8,1,3.1273979844141673
38,19,115.59,5,41.51,4,6,3,49.34,3,1,4,3,0.42857142857142855,32.986000000000004,16,0,-9,0,35.60339651771164
27,52,53.36,1,28.02,5,10,1,43.76,3,1,1,2,0.09090909090909091,97.12,3,0,-5,0,51.545253863134654
29,112,235.41,2,15.46,2,6,3,50.47,2,0,8,4,0.42857142857142855,142.94,0,0,-8,1,6.53948648534326
44,118,427.64,1,0.34,3,10,2,45.33,3,2,10,5,0.18181818181818182,472.96999999999997,120,0,-7,1,0.07932064203060844
54,12,115.02,3,80.58,7,9,1,37.96,2,0,7,3,0.1,50.99333333333333,0,0,-4,0,69.45354249267368
29,101,87.28,1,13.01,4,13,4,31.42,1,3,3,7,0.2857142857142857,118.7,72,0,-9,1,14.737199818758494
40,26,211.81,3,6.76,8,8,1,26.44,3,0,6,2,0.1111111111111111,79.41666666666667,0,0,-5,0,3.176542455711667
39,49,387.3,4,10.41,11,4,4,28.6,3,5,8,7,0.8,103.97500000000001,320,0,-11,0,2.680916816894154
40,56,98.69,4,15.38,11,10,2,45.74,1,2,8,7,0.18181818181818182,36.1075,128,0,-5,0,15.427826261410374
40,40,298.99,3,4.58,9,7,2,24.98,1,3,5,5,0.25,107.99000000000001,90,0,-5,0,1.5267175572519083
32,80,401.35,6,102.81,8,10,4,51.3,3,0,9,3,0.36363636363636365,75.44166666666668,0,0,-11,1,25.552379768857957
43,6,156.64,1,31.41,4,12,1,68.18,3,4,0,6,0.07692307692307693,224.82,0,0,-5,0,19.92514590205532
45,100,634.33,1,7.76,4,13,1,43.16,3,0,11,1,0.07142857142857142,677.49,0,0,-5,1,1.2214124942943037
30,101,102.23,5,22.56,5,5,3,28.58,1,0,0,2,0.5,26.162,0,0,-7,1,21.85411217669282
52,59,383.99,2,11.63,4,9,1,49.46,3,0,4,1,0.1,216.725,0,0,-5,0,3.020857684615185
54,3,1146.7,5,36.39,6,11,1,23.64,2,4,7,6,0.08333333333333333,234.06800000000004,196,0,-4,0,3.170689204495948
61,17,278.54,1,30.87,7,10,3,36.72,2,2,7,5,0.2727272727272727,315.26,84,0,-8,0,11.043142305215712
55,114,395.99,5,1.23,5,9,2,40.41,2,1,8,5,0.2,87.28,48,0,-6,1,0.3098314819013073
21,10,891.78,6,4.0,9,10,0,14.96,1,1,1,1,0.0,151.12333333333333,2,1,4,0,0.44803871054459105
31,102,136.43,1,16.92,1,2,4,39.46,3,0,8,3,1.3333333333333333,175.89000000000001,0,0,-11,1,12.311722331368697
64,12,344.26,5,26.39,10,8,4,34.14,2,4,7,7,0.4444444444444444,75.67999999999999,224,0,-10,0,7.643515032149685
54,47,338.2,2,19.02,3,3,1,41.31,3,2,0,4,0.25,189.755,0,0,-5,0,5.607311320754717
25,68,672.84,1,39.5,4,6,2,25.88,2,0,7,1,0.2857142857142857,698.72,0,0,-6,1,5.861925679686572
51,82,411.08,5,26.7,5,8,1,52.95,1,2,2,5,0.1111111111111111,92.806,24,0,-3,1,6.479324403028539
19,18,507.76,2,39.16,10,5,1,41.88,3,2,5,6,0.16666666666666666,274.82,70,0,-5,0,7.697146002044184
25,34,372.06,2,1.21,10,11,1,35.07,1,0,10,1,0.08333333333333333,203.565,0,0,-3,0,0.3243446094462017
42,32,398.1,2,38.72,1,8,1,65.16,2,0,5,2,0.1111111111111111,231.63,0,0,-4,0,9.701829115509897
44,86,206.08,1,34.26,11,6,2,23.38,3,1,8,3,0.2857142857142857,229.46,32,0,-7,1,16.544330693451805
28,47,255.69,3,4.34,10,4,3,45.43,2,4,0,8,0.6,100.37333333333333,0,0,-8,0,1.6907553858740112
34,25,384.22,6,10.71,6,7,2,17.16,3,2,6,4,0.25,66.89666666666668,60,0,-7,0,2.7802294792586055
47,110,273.91,5,5.82,3,9,1,43.3,2,2,6,5,0.1,63.44200000000001,72,0,-4,1,2.117056491215307
68,33,132.71,2,42.15,3,4,4,45.22,1,2,8,5,0.8,88.965,96,0,-9,0,31.523446264303338
55,14,230.48,6,15.3,5,13,2,15.72,2,2,4,4,0.14285714285714285,41.03333333333333,40,0,-6,0,6.609642301710732
27,115,704.45,6,2.81,7,6,0,33.35,1,4,5,6,0.0,122.96666666666668,140,1,4,1,0.39832730880997946
51,113,217.88,6,63.54,2,11,5,46.34,1,2,6,8,0.4166666666666667,44.03666666666667,108,0,-11,1,29.029605263157894
32,58,375.46,6,10.18,1,8,3,26.92,1,0,10,5,0.3333333333333333,67.06333333333333,0,0,-7,0,2.7041385538968283
39,34,219.83,2,51.71,3,12,6,30.04,2,0,5,3,0.46153846153846156,124.935,0,0,-14,0,23.416202508717113
42,48,253.67,3,11.0,9,14,4,51.28,1,3,4,6,0.26666666666666666,101.64999999999999,84,0,-9,0,4.319315192209526
31,4,440.81,5,13.03,4,8,2,44.41,1,1,3,3,0.2222222222222222,97.04400000000001,12,0,-5,0,2.949231570131957
42,24,381.68,3,3.5,9,3,4,55.32,3,0,2,3,1.0,145.66666666666666,0,0,-11,0,0.9146022786662485
62,105,469.56,6,20.72,7,7,3,23.79,1,2,6,5,0.375,82.22500000000001,72,0,-7,1,4.403264195851751
34,90,111.53,4,40.19,9,8,3,28.38,3,1,2,3,0.3333333333333333,34.9775,8,0,-9,1,35.7149204656536
60,58,115.9,4,74.51,3,5,1,29.78,3,0,1,5,0.16666666666666666,36.42,0,0,-5,0,63.7382378100941
19,113,198.1,3,3.57,1,2,1,31.99,3,2,10,4,0.3333333333333333,76.69666666666667,100,0,-5,1,1.793068809643395
46,88,866.71,6,48.85,1,5,4,43.48,3,0,4,6,0.6666666666666666,151.69833333333335,0,0,-11,1,5.629761095296815
38,85,453.73,4,8.69,1,6,5,15.44,2,1,8,6,0.7142857142857143,117.2925,56,0,-12,1,1.9110241242055723
65,51,267.38,3,32.21,3,2,1,36.99,1,2,3,6,0.3333333333333333,101.45666666666666,42,0,-3,0,12.001639466428198
19,36,232.29,3,16.87,6,13,2,44.73,1,2,0,4,0.14285714285714285,92.33999999999999,0,0,-5,0,7.231342963693257
69,96,262.47,1,28.2,5,2,2,31.43,2,1,3,3,0.6666666666666666,293.90000000000003,12,0,-6,1,10.703305879227235
49,89,14.58,3,2.02,3,14,1,48.92,1,3,2,6,0.06666666666666667,21.166666666666668,42,0,-3,1,12.965340179717586
25,56,312.04,3,9.09,6,7,0,12.04,3,0,4,2,0.0,108.02666666666669,0,1,2,0,2.90378226424738
53,43,525.0,1,8.5,2,7,3,35.24,3,2,10,7,0.375,560.24,160,0,-9,0,1.6159695817490494
44,18,268.09,4,13.46,8,7,3,29.51,2,3,11,7,0.375,74.39999999999999,264,0,-8,0,5.002043925824075
44,80,404.4,2,12.49,10,5,5,25.46,2,1,10,4,0.8333333333333334,214.92999999999998,50,0,-12,1,3.080907745436606
59,80,427.38,2,11.99,9,12,4,33.5,1,2,11,4,0.3076923076923077,230.44,110,0,-9,1,2.7989168495261216
40,34,595.57,4,3.81,9,14,3,43.9,1,1,6,4,0.2,159.8675,30,0,-7,0,0.6386509546239334
29,76,679.11,1,10.05,5,11,1,44.97,1,0,0,1,0.08333333333333333,724.08,0,0,-3,1,1.4777021364191087
23,110,453.33,5,129.59,8,2,2,42.95,1,2,7,5,0.6666666666666666,99.256,84,0,-5,1,28.523320053705458
60,45,289.33,1,14.56,9,2,3,21.79,2,1,10,4,1.0,311.12,50,0,-8,0,5.014982950435712
41,51,453.95,2,19.2,6,6,0,34.17,2,3,6,6,0.0,244.06,126,1,3,0,4.2202439828552585
54,95,864.07,6,23.97,10,7,1,18.65,1,0,8,4,0.125,147.12,0,0,-3,1,2.7708740333152226
42,102,908.39,4,26.94,9,4,1,44.67,1,1,2,2,0.2,238.265,6,0,-3,1,2.9624253620558836
37,83,1111.05,5,91.4,9,6,2,42.64,3,2,5,6,0.2857142857142857,230.738,70,0,-7,1,8.219054898610676
64,102,357.46,4,66.51,10,6,1,27.88,3,3,11,6,0.14285714285714285,96.335,231,0,-5,1,18.55437147798918
62,45,719.25,4,5.28,6,2,2,34.49,1,1,0,4,0.6666666666666666,188.435,0,0,-5,0,0.7330787920860812
54,74,44.28,5,12.11,10,2,1,11.14,1,3,1,6,0.3333333333333333,11.084,21,0,-3,1,26.744699646643106
23,40,307.57,5,13.19,5,12,0,54.67,1,3,1,3,0.0,72.44800000000001,12,1,4,0,4.274556826651975
38,49,170.59,2,6.35,2,12,0,32.01,2,2,9,3,0.0,101.3,72,1,3,0,3.700681857917128
48,119,1476.68,3,3.85,11,3,2,40.35,1,3,10,5,0.5,505.6766666666667,180,0,-5,1,0.260543554761518
50,36,47.58,1,46.01,9,12,1,35.74,1,1,9,3,0.07692307692307693,83.32,36,0,-3,0,94.70975710168794
65,22,1219.79,1,102.07,9,12,1,11.63,1,4,9,6,0.07692307692307693,1231.42,252,0,-3,0,8.360979365820494
34,26,353.5,2,42.17,5,2,1,47.19,2,1,11,4,0.3333333333333333,200.345,55,0,-4,0,11.895627644569817
50,105,512.99,4,8.36,1,7,3,66.01,2,1,7,5,0.375,144.75,42,0,-8,1,1.6264907877585166
66,55,219.74,6,71.01,6,3,4,50.99,2,0,5,3,1.0,45.12166666666667,0,0,-10,0,32.16906768143517
19,73,534.5,4,2.36,11,13,0,44.0,3,0,11,0,0.0,144.625,0,1,2,1,0.44070961718020535
57,25,309.7,5,50.56,8,7,3,40.94,2,4,10,7,0.375,70.128,320,0,-8,0,16.27293208883167
50,89,143.7,3,2.63,2,14,1,23.55,3,2,6,5,0.06666666666666667,55.75,72,0,-5,1,1.817553559087768
19,9,606.49,5,39.05,1,2,2,46.72,1,0,8,3,0.6666666666666666,130.642,0,0,-5,0,6.428089351265041
62,19,549.62,1,3.84,6,9,1,41.44,1,2,11,5,0.1,591.06,132,0,-3,0,0.6973956630707202
31,99,103.61,1,0.89,9,14,3,51.47,2,1,10,4,0.2,155.07999999999998,50,0,-8,1,0.85077908421757
20,90,555.71,2,85.85,11,9,2,54.49,2,2,3,5,0.2,305.1,36,0,-6,1,15.420955254980148
43,74,72.55,5,3.81,11,8,5,22.71,3,4,8,9,0.5555555555555556,19.052,320,0,-13,1,5.180149558123725
41,80,420.4,4,23.1,7,4,7,19.06,2,1,0,4,1.4,109.865,0,0,-16,1,5.481727574750831
29,10,531.99,6,47.06,7,5,1,36.61,2,1,3,5,0.16666666666666666,94.76666666666667,18,0,-4,0,8.829433948104093
68,60,445.34,4,10.14,11,2,2,35.94,3,3,4,5,0.6666666666666666,120.32,72,0,-7,0,2.2718107272482864
26,70,647.05,3,27.03,4,3,2,31.69,3,0,0,3,0.5,226.24666666666667,0,0,-7,1,4.17097446184708
21,73,493.06,3,43.42,6,7,2,35.2,3,1,8,3,0.25,176.08666666666667,32,0,-7,1,8.78840626644537
22,57,352.7,6,23.54,7,7,2,39.12,2,1,3,3,0.25,65.30333333333333,12,0,-6,0,6.65535764772406
22,107,220.97,1,17.84,6,4,3,56.08,2,1,10,6,0.6,277.05,70,0,-8,1,8.03712213362166
29,1,441.31,5,23.95,3,13,0,43.87,3,4,2,6,0.0,97.036,56,1,2,0,5.41475435780335
62,67,556.82,4,54.07,2,12,4,38.17,2,1,11,3,0.3076923076923077,148.7475,44,0,-10,1,9.693090961241976
28,114,408.58,3,24.81,10,3,3,41.4,3,1,8,3,0.75,149.9933333333333,32,0,-9,1,6.057424678939402
45,36,345.83,1,34.27,5,14,2,29.5,2,1,6,4,0.13333333333333333,375.33,30,0,-6,0,9.880921488913879
44,52,114.65,1,28.48,2,8,3,48.27,2,2,3,4,0.3333333333333333,162.92000000000002,30,0,-8,0,24.62602680501513
39,96,106.07,5,23.41,7,11,3,21.37,1,2,1,5,0.25,25.488,12,0,-7,1,21.864200990006537
20,102,269.86,3,60.74,3,11,2,31.3,2,3,9,5,0.16666666666666666,100.38666666666667,162,0,-6,1,22.42486893598169
38,24,483.15,1,10.94,9,13,3,42.59,3,2,3,4,0.21428571428571427,525.74,30,0,-9,0,2.2596302798719403
28,79,126.99,2,35.53,6,7,2,38.78,3,2,8,4,0.25,82.88499999999999,80,0,-7,1,27.75998124853504
45,109,243.3,4,41.2,6,5,3,58.33,1,2,3,5,0.5,75.4075,36,0,-7,1,16.86451084731887
46,110,859.06,2,103.57,4,14,2,50.94,3,1,4,3,0.13333333333333333,455.0,16,0,-7,1,12.042183103504406
34,43,385.1,1,0.24,6,13,1,60.32,1,1,2,3,0.07142857142857142,445.42,8,0,-3,0,0.062160062160062146
27,35,913.88,5,80.41,4,5,0,12.67,2,0,1,0,0.0,185.31,0,1,3,0,8.78913081497027
32,101,513.85,6,7.8,2,6,4,41.98,2,2,4,5,0.5714285714285714,92.63833333333334,48,0,-10,1,1.5150043702049139
66,63,45.1,6,2.32,2,5,2,29.92,2,2,1,5,0.3333333333333333,12.503333333333336,12,0,-6,1,5.032537960954446
61,59,382.29,5,20.05,1,5,1,23.56,1,0,7,3,0.16666666666666666,81.17,0,0,-3,0,5.231026115995721
46,106,244.61,5,10.78,5,8,2,27.99,3,1,11,4,0.2222222222222222,54.52,55,0,-7,1,4.389072106184601
21,61,177.14,2,107.25,10,10,0,39.83,3,2,11,3,0.0,108.48499999999999,88,1,2,1,60.20545638262041
56,96,738.19,6,34.16,2,8,5,25.67,3,3,9,8,0.5555555555555556,127.31,243,0,-13,1,4.621274638455606
41,18,421.28,6,11.18,3,11,1,69.55,3,0,5,3,0.08333333333333333,81.80499999999999,0,0,-5,0,2.6475324429288625
62,7,207.38,5,5.95,2,14,3,47.01,2,1,0,4,0.2,50.878,0,0,-8,0,2.855360399270564
41,79,421.32,5,110.56,2,3,1,54.37,3,1,6,4,0.25,95.138,30,0,-5,1,26.179200606175414
31,69,430.78,1,0.14,6,4,4,34.31,3,2,0,5,0.8,465.09,0,0,-11,1,0.03242391958867942
43,29,324.37,3,61.45,1,7,2,47.0,2,1,6,3,0.25,123.79,24,0,-6,0,18.88619110551065
28,92,485.61,3,35.78,3,13,1,47.55,3,1,7,5,0.07142857142857142,177.72,42,0,-5,1,7.352910955385217
20,78,618.38,6,15.23,10,3,1,42.32,2,0,4,3,0.25,110.11666666666667,0,0,-4,1,2.4589105234266526
28,18,731.33,4,38.41,6,8,3,34.9,1,1,3,4,0.3333333333333333,191.5575,15,0,-7,0,5.2449032539975144
64,42,370.7,6,28.14,6,3,3,58.91,3,1,9,5,0.75,71.60166666666667,54,0,-9,0,7.5706214689265545
63,91,383.5,3,9.87,9,9,2,15.24,2,1,2,5,0.2,132.91333333333333,12,0,-6,1,2.566970091027308
67,67,250.52,1,26.91,3,5,2,47.18,3,1,1,3,0.3333333333333333,297.7,4,0,-7,1,10.69895038167939
23,86,535.4,4,18.02,11,2,3,48.1,2,3,6,6,1.0,145.875,126,0,-8,1,3.3594332587621176
69,18,509.8,6,39.45,9,8,0,37.35,2,2,3,4,0.0,91.19166666666666,30,1,3,0,7.723179326546593
50,118,316.61,4,39.48,5,4,8,36.26,2,2,1,4,1.6,88.2175,10,0,-18,1,12.43033909511665
66,41,270.17,5,9.08,6,12,3,35.09,1,2,9,5,0.23076923076923078,61.052,108,0,-7,0,3.3484529999631225
34,7,1047.21,4,20.75,6,10,2,46.66,1,2,7,5,0.18181818181818182,273.46750000000003,84,0,-5,0,1.9795651634691522
57,75,52.64,5,0.49,1,12,1,50.36,3,3,6,5,0.07692307692307693,20.6,108,0,-5,1,0.9134973900074571
35,108,328.47,3,15.86,8,8,1,48.54,1,2,4,4,0.1111111111111111,125.67000000000002,40,0,-3,1,4.813791847512671
61,63,481.9,1,28.55,8,6,0,33.38,1,1,0,1,0.0,515.28,0,1,4,1,5.912197142265479
64,112,157.66,1,0.3,8,12,2,40.78,1,1,4,5,0.15384615384615385,198.44,24,0,-5,1,0.18908357494012354
21,80,301.56,2,23.06,10,3,0,32.81,1,1,3,4,0.0,167.185,15,1,4,1,7.6216287678476995
53,101,471.9,5,15.14,2,8,1,34.83,2,2,7,4,0.1111111111111111,101.34599999999999,70,0,-4,1,3.201522520617467
65,54,538.99,2,58.74,11,5,1,32.65,1,1,6,3,0.16666666666666666,285.82,24,0,-3,0,10.877979221837442
56,25,64.3,3,12.35,7,13,2,50.44,1,2,2,4,0.14285714285714285,38.24666666666666,20,0,-5,0,18.91271056661562
66,4,97.7,1,22.55,4,3,1,53.4,3,0,6,2,0.25,151.1,0,0,-5,0,22.847011144883485
32,41,93.09,3,41.18,6,2,1,26.47,2,5,5,7,0.3333333333333333,39.85333333333333,200,0,-4,0,43.76660644064194
66,34,449.07,2,58.09,7,6,1,39.71,2,0,8,4,0.14285714285714285,244.39,0,0,-4,0,12.906881151820828
58,76,897.65,2,4.05,5,8,5,15.81,1,2,1,7,0.5555555555555556,456.72999999999996,16,0,-11,1,0.4506760140210315
43,84,174.71,3,11.93,2,12,3,7.18,1,1,5,3,0.23076923076923078,60.63,20,0,-7,1,6.789596494223436
50,85,263.38,1,0.28,6,9,2,38.38,1,2,5,5,0.2,301.76,60,0,-5,1,0.10590816249338075
45,90,1046.13,1,5.22,8,13,2,37.11,2,1,3,5,0.14285714285714285,1083.24,18,0,-6,1,0.498505438675236
47,113,747.45,3,37.37,11,6,3,34.84,2,1,4,4,0.42857142857142855,260.7633333333334,20,0,-8,1,4.992985503373639
69,114,916.48,3,32.2,3,9,0,22.28,2,2,7,4,0.0,312.92,70,1,3,1,3.5096132885730484
63,100,546.92,3,8.39,2,7,2,44.55,2,2,3,5,0.25,197.15666666666664,36,0,-6,1,1.5312454372901156
45,106,147.16,3,55.23,8,7,1,41.42,3,1,0,3,0.125,62.85999999999999,0,0,-5,1,37.27726781857451
62,9,160.55,2,18.7,9,9,2,6.71,3,1,0,4,0.2,83.63000000000001,0,0,-7,0,11.575363664500154
57,15,155.46,3,12.52,10,7,1,44.49,3,0,3,2,0.125,66.65,0,0,-5,0,8.00204525118241
51,63,64.87,4,83.33,9,14,1,38.01,3,1,0,3,0.06666666666666667,25.72,0,0,-5,1,126.50675573098526
27,26,325.48,3,24.44,6,10,1,22.93,1,0,11,2,0.09090909090909091,116.13666666666667,0,0,-3,0,7.4859103160989955
